ppl,position,title,link,channel,published_date,views,thumbnail
Joe Biden,,I Have Some Joe Biden Jokes I Need To Get Into | Adam Carolla,https://www.youtube.com/watch?v=_Vs36BCHhJI,Dry Bar Comedy,,147059,https://i.ytimg.com/vi/_Vs36BCHhJI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_O9wlBanSxWsNnKMx4_sHp9iRWQ
Joe Biden,,Former President Joe Biden gives remarks at Galveston Juneteenth event,https://www.youtube.com/watch?v=rcudluQlB3U,KPRC 2 Click2Houston,,21142,https://i.ytimg.com/vi/rcudluQlB3U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKe35mTxSa-EQCEnvFnr0TWY4TsA
Joe Biden,,Former President Joe Biden diagnosed with prostate cancer,https://www.youtube.com/watch?v=YtSiSk0c4Q0,NBC News,,10020,https://i.ytimg.com/vi/YtSiSk0c4Q0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqYvGBGeDbKPzx5lT3Ey8vdEt1xQ
Joe Biden,,"Biden responds to White House's health ""cover-up"" claims",https://www.youtube.com/watch?v=8aIO6Yxg5q8,CBS News,,22445,https://i.ytimg.com/vi/8aIO6Yxg5q8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-LAX0g9bfGO83zcOImBhKYv7tyQ
Joe Biden,,Former President Joe Biden was diagnosed with prostate cancer,https://www.youtube.com/watch?v=5zIcaG0dSL8,NBC News,,92419,https://i.ytimg.com/vi/5zIcaG0dSL8/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEUoPDAP&rs=AOn4CLCSM2x2JB3cePE_w5ILWPlFV1BXkw
Joe Biden,,Joe Biden wears Trump hat and tells crowd not to eat dogs and cats,https://www.youtube.com/watch?v=Yuxdu5mpV1A,SBS News,,14022450,https://i.ytimg.com/vi/Yuxdu5mpV1A/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhLIFAoZTAP&rs=AOn4CLCZqzEasoDiGq0NMFQgFuiX8mNq5g
Joe Biden,,Vice President Joe Biden on Running for President in 2020,https://www.youtube.com/watch?v=7-lr3iO83RI,TheEllenShow,,1962361,https://i.ytimg.com/vi/7-lr3iO83RI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7S5cTviG6hoNbGYkqeLgCZe0OTQ
Joe Biden,,Top Ten Things Never Before Said By Joe Biden And Other Senators | Letterman,https://www.youtube.com/watch?v=VpeSSJX-jwo,Letterman,,102517,https://i.ytimg.com/vi/VpeSSJX-jwo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-T0SSMhNQCuCRU0Xe4TnhQGOM8Q
Joe Biden,,Timeline of Joe Biden's ‘obvious cognitive decline’,https://www.youtube.com/watch?v=DsySL_MHtpQ,Fox News,,1260157,https://i.ytimg.com/vi/DsySL_MHtpQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBg4qRovC3Tvu_FK70qcgiO-hy3NQ
Joe Biden,,Will Democrats and the Press Own Their Joe Biden Mistakes?,https://www.youtube.com/watch?v=eedd35AOvQg,Wall Street Journal Opinion,,70479,https://i.ytimg.com/vi/eedd35AOvQg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeOlGhcCArrYqmyBXlFmCHUuqMQw
Joe Biden,,Trump Reacts To Biden’s Prostate Cancer Diagnosis: 'Very Sad Situation’,https://www.youtube.com/watch?v=Iaw-4tQJISs,Newsweek,,385513,https://i.ytimg.com/vi/Iaw-4tQJISs/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIFAoMzAP&rs=AOn4CLCqTnpqwyfsMsKKts5iNQwMBlxXVw
Joe Biden,,EXCLUSIVE VIDEO: Former President Joe Biden says he’s ‘feeling great’ during first public comments s,https://www.youtube.com/watch?v=d2LzT1Aqh0o,WTNH News8,,33507,https://i.ytimg.com/vi/d2LzT1Aqh0o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAh6e-zWgx1y4AkSh2NOw6Aq7iiLQ
Joe Biden,,Barron Trump is PRAISED for his kind gesture to Joe Biden and Kamala Harris!,https://www.youtube.com/watch?v=Kavd85hKrJU,Daily Mail World,,3256455,https://i.ytimg.com/vi/Kavd85hKrJU/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEYoQzAP&rs=AOn4CLDTH8s5r_jCbhZcf-VdeVD52Y7hoA
Joe Biden,,Former President Joe Biden gives Juneteenth speech at historic AME church in Texas,https://www.youtube.com/watch?v=zvXfT_nRz6Q,AP Archive,,228,https://i.ytimg.com/vi/zvXfT_nRz6Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRGMme8CBP9_UpG8fpy9yF5CJjbQ
Joe Biden,,Doctor breaks down Biden’s prostate cancer diagnosis,https://www.youtube.com/watch?v=a_xMF5EOaBk,Fox News,,318844,https://i.ytimg.com/vi/a_xMF5EOaBk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDX7pfkt7F_LUIxQmC8pDexIqidfQ
Joe Biden,,What to know about Joe Biden’s prostate cancer diagnosis,https://www.youtube.com/watch?v=BO2AnJ8rhDU,ABC News,,28965,https://i.ytimg.com/vi/BO2AnJ8rhDU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGKdilXCKYBnU-zFkPJgjGACt73w
Joe Biden,,"Trump Administration Fights CNN on Faulty Iran Leak, Biden Aide Refuses to Testify | June 26, 2025",https://www.youtube.com/watch?v=KEi9pcYXUck,The Daily Signal,,13558,https://i.ytimg.com/vi/KEi9pcYXUck/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA91Evqql-Yd82f9Ma5TiLLrqrUvw
Joe Biden,,"BOMBSHELL: No Evidence That Biden Personally Approved Fauci, Family Autopenned Pardons, Says Witness",https://www.youtube.com/watch?v=CFl4FCnuMCU,Forbes Breaking News,,819535,https://i.ytimg.com/vi/CFl4FCnuMCU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBv9vB1J-6ngs7xBConSybDodGU5Q
Joe Biden,,Congressman: Republicans' obsession with Joe Biden is a COMPLETEL PROJECTION #shorts,https://www.youtube.com/watch?v=6DYU-rdmwnM,David Pakman Show,,33577,https://i.ytimg.com/vi/6DYU-rdmwnM/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgTIDkofzAP&rs=AOn4CLASspJgrRvkw6_vKnkixjpau1tbXQ
Joe Biden,,Trump and Biden Meeting Cold Open - SNL,https://www.youtube.com/watch?v=V-bBL0303Kw,Saturday Night Live,,5918722,https://i.ytimg.com/vi/V-bBL0303Kw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7NazgOq5OA9SPr6ciZViBpJsmbA
Joe Biden,,Biden awkwardly strokes Secret Service agent,https://www.youtube.com/watch?v=cyLj5XrNNgg,Daily Mail World,,3191062,https://i.ytimg.com/vi/cyLj5XrNNgg/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFgoVTAP&rs=AOn4CLC34nd49P20lTjADsMdPIGTPnQpmw
Joe Biden,,Trump shares unfounded conspiracy theory claiming Biden was 'executed' in 2020,https://www.youtube.com/watch?v=R--IJi1CU6c,NBC News,,91708,https://i.ytimg.com/vi/R--IJi1CU6c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATVxtFtCvMap-tMAS7ZLXx5IYdXQ
Joe Biden,,Biden jokes about falling down,https://www.youtube.com/watch?v=c4jXgcOscsE,MSNBC,,7276831,https://i.ytimg.com/vi/c4jXgcOscsE/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IBMoNDAP&rs=AOn4CLD7axf-ZtMdEI_behx4nN6VRiH1Dg
Joe Biden,,Trump's border crackdown uncovers biggest ‘vulnerability' left by Biden,https://www.youtube.com/watch?v=CNaOmCVdFIA,Fox Business,,65871,https://i.ytimg.com/vi/CNaOmCVdFIA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQAFi25dKbbWosMg1Sw9DxqsiNXg
